id,reference,recherche_ref,type_bien,titre,ville,code_postal,date_publication,prix,surface,nb_pieces,meuble,adresse,latitude,longitude,jardin,contact.nom,contact.telephone,particulier,charges_mensuelles,nb_chambres,etage,description,lumineux,calme,contact.agence,exclusivite,photos,dpe,annee_construction,contact.email,surface_m2,terrasse,balcon,ascenseur,cave
62609d57-ac8b-4aaf-8436-5014b9c72290,AN-BEQN5KQL,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,1777550530,180579,83,1,True,187 rue du Commerce,,,,,0116853715,,,5,,"Chalet charmant de 83 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,False,,,,,,,True,True,
3a3aafd6-c22e-4d4a-8100-7e3c7d91a8b0,AN-KQG7Q8J8,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,26 juin 2025,154128,71,5,True,141 chemin des Vignes,47.184783,-1.524425,,,0421660442,,,3,,"Chalet avec vue dégagée de 71 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-KQG7Q8J8/1.jpg; https://exemple-images.test/AN-KQG7Q8J8/2.jpg,,,,,,,True,
e7e47414-e36c-4b04-937a-eebfb966d6d2,AN-WAL8X7U4,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,04/02/2025,242130,93,2,,,,,,Luc Dubois,0159348568,,,3,,"Chalet au calme de 93 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,B,,luc.dubois54@example.com,,,,True,
6fb963ab-0473-495d-88b4-ee30d62a16f6,AN-Z7YCA2DN,REC-JZHFZRQ0,Chalet,Chalet charmant à Nantes,Nantes,44000,1781224450,125043,183,1,,90 boulevard Gambetta,47.178662,-1.57095,,,0629274326,,,0,,"Chalet de standing de 183 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,G,,,,,True,True,
ac3b6b37-f728-46bc-8693-efbcd0b70a3d,AN-1FQYLA3K,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,1774755730,242224 €,198,1,False,,,,,,0954637378,,,3,,"Chalet à rafraîchir de 198 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,D,1875,contact50@example.com,,,True,True,
cc67cbac-53da-4127-8d6e-6ad984fad186,AN-8JOXJYJV,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,06-02-2025,139624,117,2,True,,47.180879,-1.535998,,Nadia Girard,0057643476,,,,1,"Chalet avec vue dégagée de 117 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,True,,A,,,,,True,True,
df103ced-e09a-4277-8ea6-630532a63b2a,AN-C3C2XF6P,REC-JZHFZRQ0,Chalet,Chalet rénové à Nantes,Nantes,44000,04-12-2026,146442,202,1,True,,,,,Julie Roche,,,,5,RDC,"Chalet au calme de 202 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Clé en Main Immo,True,https://exemple-images.test/AN-C3C2XF6P/1.jpg; https://exemple-images.test/AN-C3C2XF6P/2.jpg,,1861,,,,True,True,
21d726c3-41b7-4ed9-9f1d-decb41f5cbff,AN-DIF9J166,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,2024-11-17,207639 €,219,2,True,90 boulevard Gambetta,,,,Jean Dubois,0846788804,,,1,,,,,,,https://exemple-images.test/AN-DIF9J166/1.jpg,A,,jean.dubois47@example.com,,,True,,
fc30df7f-ac33-497b-8bd0-7472559dc3e6,AN-YS5149NK,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,2026-01-22,146443,,4,,163 rue du Commerce,47.18564,-1.528366,,Jean Faure,0313793350,True,90.15,,0,"Chalet spacieux de 189 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Nid Doré,,,B,,jean.faure13@example.com,189,,True,True,
35b64571-dee9-4e9d-9ab5-f5ebfc66c480,AN-IMZ92FP9,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,10-09-2024,178367,164,1,,,,,,,0023789260,,,,,"Chalet rénové de 164 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Nid Doré,,https://exemple-images.test/AN-IMZ92FP9/1.jpg; https://exemple-images.test/AN-IMZ92FP9/2.jpg; https://exemple-images.test/AN-IMZ92FP9/3.jpg,,1915,contact42@example.com,,,True,True,
0eaa7f83-5e6b-42b1-8fff-c58884bb059d,AN-MLHK0M9K,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,21 septembre 2025,179989,102,1,,,,,,,0499558099,,,,,"Chalet atypique de 102 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,True,,,1870,,,,True,,
4e53f9a0-2c60-4222-89a1-50c4028e6609,AN-MCATWSJ3,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,2025-02-26,144111,,3,True,9 impasse des Lilas,,,,Ahmed Moreau,,,,4,1,"Chalet atypique de 218 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,C,1962,,218,,True,True,
dc5a8480-284f-463c-aaea-4a585dac0a5d,AN-T4RFPAYA,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,15/01/2025,125279,183,4,,,,,,Claire Roche,0474167894,,,2,,"Chalet avec vue dégagée de 183 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,True,,,,,,,True,True,
f7b7da81-95d1-4bf5-98f5-726bf6dcf428,AN-LBEGLZ8Z,REC-JZHFZRQ0,Chalet,Chalet de standing à Nantes,Nantes,44000,2025-03-15T00:25:10,159182,201,5,,,,,,Karim Perrin,0994914504,,260.47,,,"Chalet atypique de 201 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,,,,,,True,True,
dfaa964f-3b80-4d84-aaf7-16a60c61cb08,AN-FX7XFVIS,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,31/03/2025,230122,141,2,False,,47.235652,-1.57631,,Claire Girard,,,,,,"Chalet lumineux de 141 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,https://exemple-images.test/AN-FX7XFVIS/1.jpg; https://exemple-images.test/AN-FX7XFVIS/2.jpg; https://exemple-images.test/AN-FX7XFVIS/3.jpg; https://exemple-images.test/AN-FX7XFVIS/4.jpg,,,,,,True,True,
9f7e0938-7afd-442c-b4f0-41ad4a0b0841,AN-A8QSPRWK,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,17/07/2025,149753,213,5,,,47.176759,-1.573916,,,,,,5,1,,,,,True,,,,,,,True,,
563c682c-384d-44ac-b653-aa93843fb615,AN-81NTTVA6,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,12 octobre 2025,209850,91,5,False,,47.264414,-1.537076,,,0472318514,,,0,,"Chalet avec vue dégagée de 91 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-81NTTVA6/1.jpg; https://exemple-images.test/AN-81NTTVA6/2.jpg; https://exemple-images.test/AN-81NTTVA6/3.jpg; https://exemple-images.test/AN-81NTTVA6/4.jpg; https://exemple-images.test/AN-81NTTVA6/5.jpg,,,contact52@example.com,,,,True,
e2d03930-09c7-4833-9154-b116259bd2fa,AN-PM8IL0UI,REC-JZHFZRQ0,Chalet,Chalet rénové à Nantes,Nantes,44000,2026-08-09T11:10:10,229601,93,1,,189 rue Pasteur,47.179571,-1.574157,,,0604057070,,,,,"Chalet atypique de 93 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,False,,,1898,,,,True,True,
4abdb365-0fc4-4b5f-996f-17cfd5222edc,AN-IWAH7R4K,REC-JZHFZRQ0,Chalet,Chalet charmant à Nantes,Nantes,44000,1757573470,239179,172,3,,35 rue Pasteur,47.264043,-1.556807,,Sophie Dubois,,,301.42,2,,"Chalet spacieux de 172 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,,,F,,sophie.dubois38@example.com,,,True,True,
06492ae4-acea-4b4c-a551-654a58790395,AN-RB49Q2I8,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,1760656750,203164,106,1,,,,,,,,,,,,,,,Provence Immobilier,,https://exemple-images.test/AN-RB49Q2I8/1.jpg; https://exemple-images.test/AN-RB49Q2I8/2.jpg; https://exemple-images.test/AN-RB49Q2I8/3.jpg; https://exemple-images.test/AN-RB49Q2I8/4.jpg,G,1889,contact89@example.com,,,,True,
1d75a4d2-0d07-4807-9c11-7ba8ead08d13,AN-K0TCUGEB,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,2026-03-23T06:01:10,239996,168,3,,,47.219935,-1.530781,,Nadia Perrin,0761904235,,,4,,,,,,,,,,,,,True,True,
a95658fc-cf84-4d5c-bc99-5a986a85bd0c,AN-Q150G8D5,REC-JZHFZRQ0,Chalet,Chalet rénové à Nantes,Nantes,44000,03-05-2025,195195,,1,True,10 rue du Commerce,,,,Julie Faure,0159986448,,,,,"Chalet rénové de 139 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,True,,A,,,139,,,True,
749d3f81-770e-4182-9a44-534750b04703,AN-UGJE8U85,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,01-15-2025,188477,74,1,,,47.175061,-1.532189,,Julie Roche,0794146819,,118.87,0,,"Chalet charmant de 74 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,False,https://exemple-images.test/AN-UGJE8U85/1.jpg; https://exemple-images.test/AN-UGJE8U85/2.jpg; https://exemple-images.test/AN-UGJE8U85/3.jpg; https://exemple-images.test/AN-UGJE8U85/4.jpg; https://exemple-images.test/AN-UGJE8U85/5.jpg,E,,,,,True,,
8cd4cec1-db27-47dd-b039-3c66634f29e1,AN-7DFKAJJJ,REC-JZHFZRQ0,Chalet,Chalet rénové à Nantes,Nantes,44000,2026-04-10T04:47:10,133881,,3,,162 quai de la Loire,,,,Marie Dubois,,True,,4,,"Chalet charmant de 89 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,,89,,True,True,
e483e575-66df-4f47-906f-bb6f086a4838,AN-0V28UB3Z,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,15/01/2026,146225,154,4,,175 rue Victor Hugo,47.261008,-1.539903,,,0655641436,,,,,"Chalet charmant de 154 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,True,,,,,,,True,True,
fe393d80-3984-4c54-b1e1-245f5fc7bfba,AN-NYQWVP9H,REC-JZHFZRQ0,Chalet,Chalet de standing à Nantes,Nantes,44000,05-01-2025,156533,,4,,190 rue Jean Jaurès,47.267468,-1.557175,,Nadia Dubois,0704430076,,,,dernier étage,"Chalet rénové de 129 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,nadia.dubois20@example.com,129,,True,True,
9b2bbae2-a925-4b28-868b-c78318b2c0a3,AN-6DHHE3EV,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,2025-02-11T00:58:10,186277,140,3,,52 avenue des Champs,47.244004,-1.592311,,,0811520744,,236.93,5,RDC,"Chalet spacieux de 140 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,,https://exemple-images.test/AN-6DHHE3EV/1.jpg; https://exemple-images.test/AN-6DHHE3EV/2.jpg; https://exemple-images.test/AN-6DHHE3EV/3.jpg,,1949,,,,True,True,
35e58a05-9c8c-4fba-914e-74061555ef23,AN-LANDT4YR,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,27/06/2025,170044,164,2,,105 boulevard Gambetta,47.231614,-1.556435,,Claire Lefevre,0660193874,,,,5,"Chalet à rafraîchir de 164 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,F,,claire.lefevre88@example.com,,,True,True,
a67e7692-2999-46ae-903b-3d435fda551d,AN-M92X4GPV,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,19/04/2026,206750,109,4,,6 boulevard Gambetta,,,,,0488339909,,,4,dernier étage,"Chalet à rafraîchir de 109 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,https://exemple-images.test/AN-M92X4GPV/1.jpg; https://exemple-images.test/AN-M92X4GPV/2.jpg,E,,,,,True,True,
696364a5-3dc6-46b8-bb7a-b771810543fa,AN-I9Y0TBC9,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,14/11/2024,124703,203,1,,103 rue du Commerce,,,,Marie Dubois,0920183634,,,4,,"Chalet avec vue dégagée de 203 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,,,G,,,,,True,True,
098aa850-f688-49b9-8f95-da2de6473090,AN-9B9NUS1G,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,29/09/2025,148365,190,4,,38 rue du Commerce,,,,Ahmed Fontaine,0893109059,,300.72,,4,,,,Nid Doré,False,,G,,ahmed.fontaine98@example.com,,,,True,
6c6f8cfe-b98a-43e6-b5fa-21f7b1bc2ee6,AN-KOQJV9BD,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,24 septembre 2024,188737,146,5,,148 chemin des Vignes,47.21939,-1.55551,,,0930518806,,,,,"Chalet au calme de 146 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,contact4@example.com,,,True,,
3365f98d-2baf-4b7f-9102-3d421501e609,AN-46ENQ29I,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,1781240650,151363,97,3,,39 rue Pasteur,,,,,0226963067,,,1,,"Chalet charmant de 97 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,E,,,,,True,True,
895262dc-d1b9-49c3-9c3d-fab831bdbedf,AN-W200Q33P,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,14 février 2026,208018,149,4,True,48 allée des Platanes,47.217052,-1.535753,,Julie Roche,0390056347,,,1,,"Chalet à rafraîchir de 149 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,,,,,,True,True,
0b1f2bfb-474f-4c5e-ac3e-5ed2a8282fb6,AN-H06BVSRA,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,2024-12-01,181252,,5,True,,,,,Ahmed Fontaine,,,,5,,"Chalet charmant de 74 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,,ahmed.fontaine43@example.com,74,,,,
28b9b873-b400-4661-8204-a64ee126de68,AN-KIL1Q4E4,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,2025-01-13T04:49:10,198133,122,3,,181 impasse des Lilas,,,,Nadia Bernard,,,,5,,"Chalet rénové de 122 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,D,1976,,,,True,True,
23a8fb29-6e44-410c-9144-c85f56498a11,AN-XAQ9VYF9,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,10 septembre 2024,124982,127,1,,,47.182673,-1.519331,,Karim Roche,0677536172,True,,,,"Chalet atypique de 127 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,karim.roche30@example.com,,,True,True,
cf5dcf7b-b639-43c9-8652-5ff6844eb8a4,AN-Y31LSYRP,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,05-09-2025,194274,88,1,,181 impasse des Lilas,,,,Ahmed Roche,0880123568,,,2,0,"Chalet lumineux de 88 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,,ahmed.roche96@example.com,,,True,,
c6f295df-7c12-4cc3-810a-93543f2ce5d0,AN-HCGDOQSC,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,2024-10-28,135403,,1,,108 rue de la République,47.24917,-1.574888,,Claire Martin,0678104151,,262.67,4,RDC,"Chalet au calme de 135 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,1858,claire.martin56@example.com,135,,True,True,
d71b1369-d44e-43af-a8b3-d067c37a7c09,AN-53WPKKVN,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,1746405250,216985,194,5,False,,47.233262,-1.575863,,Marc Roche,,,,3,5,,,,Century Habitat,,https://exemple-images.test/AN-53WPKKVN/1.jpg; https://exemple-images.test/AN-53WPKKVN/2.jpg,,,,,,True,True,
7475a759-8b37-422d-a5d7-d6e074472610,AN-3D5KKHCE,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,10-09-2024,220943,123,2,,,47.240772,-1.600972,,Claire Roche,0037614316,True,395.16,0,dernier étage,,,,Nid Doré,,,,,,,,,True,
f2f92d27-8653-4a7f-b4b0-f8edd835f2d4,AN-EYUQOQI6,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,1734228310,224570,194,2,,42 rue Jean Jaurès,47.249162,-1.555051,,Marc Fontaine,0160189939,,,,dernier étage,,,,,False,https://exemple-images.test/AN-EYUQOQI6/1.jpg; https://exemple-images.test/AN-EYUQOQI6/2.jpg; https://exemple-images.test/AN-EYUQOQI6/3.jpg,A,,marc.fontaine28@example.com,,,,True,
141dbc77-af95-4bfe-959e-334c54a11079,AN-BKJVXOQT,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,2025-06-22T14:44:10,156060,155,5,,101 avenue des Champs,,,,,0345505470,True,,0,,"Chalet à rafraîchir de 155 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,G,1972,,,,True,True,
25547db3-413f-4e19-bf76-b833e3b81db7,AN-XI70F1LX,REC-JZHFZRQ0,Chalet,Chalet de standing à Nantes,Nantes,44000,1781405530,222238,144,4,,,47.258977,-1.535872,,,0455117319,,,4,,"Chalet lumineux de 144 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,False,,,,,,,,True,
4f146f47-9d12-4ebd-bde1-76680c762484,AN-9ILD7JVB,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,24 janvier 2025,174450 €,123,5,,22 boulevard Gambetta,,,,Nadia Lefevre,0021146760,,,,,"Chalet charmant de 123 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Clé en Main Immo,False,,,1884,,,,True,True,
8b60ee62-83ee-4582-a15e-75db7340906b,AN-S5KSUH5Y,REC-JZHFZRQ0,Chalet,Chalet charmant à Nantes,Nantes,44000,07-03-2026,197223,,5,False,149 impasse des Lilas,47.236277,-1.58829,,,0867952757,,,3,,"Chalet rénové de 105 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,,,contact64@example.com,105,,True,,
0f0c1ad2-6435-42e6-81f5-bbd73da82d63,AN-QOUOI87D,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,1784302150,213875,86,2,True,67 allée des Platanes,,,,,,,,3,0,"Chalet à rafraîchir de 86 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Nid Doré,False,https://exemple-images.test/AN-QOUOI87D/1.jpg; https://exemple-images.test/AN-QOUOI87D/2.jpg; https://exemple-images.test/AN-QOUOI87D/3.jpg,,,contact18@example.com,,,True,True,
7aadef5a-fe81-49be-98d0-c6225a816b3d,AN-R0YX2EQ4,REC-JZHFZRQ0,Chalet,Chalet en excellent état à Nantes,Nantes,44000,04-06-2025,164284,144,1,,143 allée des Platanes,,,,Sophie Girard,0182113007,,,,,"Chalet au calme de 144 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,True,https://exemple-images.test/AN-R0YX2EQ4/1.jpg,,,sophie.girard13@example.com,,,True,True,
37a90028-9e63-4059-9f5c-01a28c4cf2bb,AN-HOVJULOD,REC-JZHFZRQ0,Chalet,Chalet de standing à Nantes,Nantes,44000,14 juillet 2026,241585,175,4,False,,,,,,0558707950,,,5,,"Chalet spacieux de 175 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,2022,contact6@example.com,,,True,True,
5079f280-8e8c-4777-bff4-1b78e63a1160,AN-DB0W1RYR,REC-JZHFZRQ0,Chalet,Chalet spacieux à Nantes,Nantes,44000,2026-04-30T08:51:10,194370,215,1,,29 rue de la République,47.232868,-1.511252,,Marc Lefevre,0737405498,,,4,RDC,"Chalet en excellent état de 215 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Toit & Vous,,,,1918,,,,True,True,
aa2a5a44-584b-4457-b36b-ad91f9566ee5,AN-CDNDMQPU,REC-JZHFZRQ0,Chalet,Chalet rénové à Nantes,Nantes,44000,2026-01-07T01:32:10,202813,88,4,True,121 allée des Platanes,,,,,0360275247,,365.47,,,,,,Provence Immobilier,True,,A,2017,contact72@example.com,,,True,True,
d03f8965-bfaf-4315-a048-9f6a0f8e4789,AN-ZWORH0HB,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,1751222470,173079 €,174,5,True,,,,,Ahmed Bernard,0765998369,,,,,"Chalet au calme de 174 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,,,,1878,,,,True,True,
6d6ee763-1923-490d-a159-d58a91e18a37,AN-DSGVG7UV,REC-JZHFZRQ0,Chalet,Chalet charmant à Nantes,Nantes,44000,08/01/2025,124649,155,2,,56 rue de la République,47.181329,-1.524888,,,0226432304,,238.0,4,RDC,"Chalet lumineux de 155 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-DSGVG7UV/1.jpg; https://exemple-images.test/AN-DSGVG7UV/2.jpg; https://exemple-images.test/AN-DSGVG7UV/3.jpg; https://exemple-images.test/AN-DSGVG7UV/4.jpg; https://exemple-images.test/AN-DSGVG7UV/5.jpg,,,contact46@example.com,,,True,True,
f1b97814-a894-4f97-86ab-875e02458128,AN-RG12US8C,REC-JZHFZRQ0,Chalet,Chalet charmant à Nantes,Nantes,44000,24 avril 2026,200345 €,163,5,True,45 quai de la Loire,47.250942,-1.558372,,,0268043738,,,1,,"Chalet au calme de 163 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Nid Doré,False,,C,1908,contact27@example.com,,,True,True,
18b3b2dc-6265-4f2d-b7f5-cece8d19143f,AN-65KHII9O,REC-JZHFZRQ0,Chalet,Chalet atypique à Nantes,Nantes,44000,12-08-2024,126807,,5,True,,,,,Nadia Roche,,,288.32,2,RDC,,,,,True,,,,nadia.roche98@example.com,154,,True,,
8c8672d9-2e5c-4f7a-b3ff-2b2a044c15a0,AN-0FKDKA9J,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,18/08/2026,178349,96,5,,194 place de la Mairie,47.205663,-1.513645,,,0716881365,,,,,"Chalet spacieux de 96 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,,,,,,,,True,True,
b68cfb9e-bd63-4ec3-8dc7-d3f8fad70b1a,AN-IGHOL1MH,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,14 mars 2025,229722,94,1,,,47.267142,-1.6002,,Jean Dubois,,,,,,"Chalet en excellent état de 94 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,jean.dubois31@example.com,,,True,True,
4c0d24c7-8649-40e3-a4fe-8c377aab4e88,AN-6XA3ZHF3,REC-JZHFZRQ0,Chalet,Chalet à rafraîchir à Nantes,Nantes,44000,02-01-2025,228427,191,4,False,48 chemin des Vignes,47.182848,-1.505105,,Marc Fontaine,0028638555,,,2,2,,,,Nid Doré,True,,,,,,,True,True,
598cf3d1-79df-45e9-b30f-0d4c71772469,AN-9N6NEZRO,REC-JZHFZRQ0,Chalet,Chalet de standing à Nantes,Nantes,44000,2024-11-27,154033,214,4,,26 rue du Commerce,47.176294,-1.592816,,Luc Moreau,0452641899,,,,RDC,"Chalet de standing de 214 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,Provence Immobilier,False,https://exemple-images.test/AN-9N6NEZRO/1.jpg; https://exemple-images.test/AN-9N6NEZRO/2.jpg,,,luc.moreau63@example.com,,,True,,
d9dc3219-6b35-411d-9f1a-a84a22d2f178,AN-4OCHCXAX,REC-JZHFZRQ0,Chalet,Chalet lumineux à Nantes,Nantes,44000,2026-06-19,204939,117,5,,106 impasse des Lilas,47.256029,-1.584973,,Luc Faure,0069229155,,,1,,"Chalet lumineux de 117 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,,,,2018,,,,True,True,
f1e414bd-6ed1-467e-817c-f750a975a4c5,AN-CY8OREML,REC-JZHFZRQ0,Chalet,Chalet avec vue dégagée à Nantes,Nantes,44000,2025-07-10T20:26:10,160125,,2,,162 place de la Mairie,47.20236,-1.597367,,Marc Bernard,0089797703,,,,dernier étage,"Chalet rénové de 83 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,G,1953,,83,,True,True,
94d8b1e7-0004-4661-aa6c-9e9aa25ec5ea,AN-U6MLTQBK,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,17 juin 2026,232411,,4,,104 rue Jean Jaurès,,,,Karim Roche,0708278549,,,,,"Chalet au calme de 142 m² situé à Nantes. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,ImmoPlus,,,G,,,142,,,,
53e5cce4-a500-4b1b-af10-5e4f25e943a3,AN-CL8VMAO1,REC-JZHFZRQ0,Chalet,Chalet au calme à Nantes,Nantes,44000,10/01/2025,239839,158,5,,171 impasse des Lilas,47.181374,-1.566032,,Luc Faure,,,,3,1,"Chalet rénové de 158 m² situé à Nantes. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,,luc.faure80@example.com,,,True,True,
