id,reference,estate_type,price,construction_date,latitude,longitude,floor,nb_rooms,nb_bedrooms,nb_bathrooms,nb_toilets,nb_swimming_pool,has_garden,nb_balcony,nb_terrace,is_climatised,energetic_score,surface,land_surface,has_cellar,has_view,is_quiet,is_bright,has_garage,has_elevator,has_chimney,parking_spaces,has_separate_kitchen,needs_renovation,town,street,street_number,postal_code,information,price_eur,construction_year,dpe,recherche_ref,title,date_publication,charges_mensuelles,is_particulier,is_exclusive,is_furnished,contact_name,contact_phone,contact_email,contact_agency,photos
3c0bffea-a19a-4552-9800-a717c1582f25,AN-KYHPQV2X,Chalet,302.1,NULL,45.870664,6.15242,NULL,7,3,NULL,NULL,NULL,False,0,0,False,NULL,305.0,NULL,False,False,False,False,False,False,False,1,False,True,Annecy,rue Victor Hugo,108,74000,"Chalet de standing de 305 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",302095,NULL,B,REC-H2W9FTUQ,Chalet de standing à Annecy,2025-01-20,143.84,False,True,NULL,Claire Perrin,0145315556,NULL,Century Habitat,NULL
84ed5324-7063-468c-9deb-8fb330f93625,AN-7I8JIYZK,Chalet,277.4,NULL,45.908749,6.156333,2,6,1,NULL,NULL,NULL,False,0,0,False,NULL,325.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,place de la Mairie,5,74000,"Chalet rénové de 325 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",277443,NULL,D,REC-H2W9FTUQ,Chalet de standing à Annecy,2024-10-13,NULL,False,False,NULL,NULL,0791118968,NULL,NULL,NULL
1e1906e9-75dc-4fbf-999c-85eef17969ef,AN-V2DUW7S7,Chalet,259.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,296.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,allée des Platanes,92,74000,"Chalet de standing de 296 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",259454,NULL,NULL,REC-H2W9FTUQ,Chalet spacieux à Annecy,2024-11-07,391.52,False,True,False,Nadia Moreau,NULL,NULL,Toit & Vous,NULL
e0558716-52b9-467d-a8cb-fb43669fe76f,AN-G16SB8AN,Chalet,272.8,1867-01-01,45.863471,6.139578,2,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,287.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,avenue des Champs,53,74000,NULL,272795,1867,A,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-10-23,72.49,False,NULL,True,Marie Fontaine,NULL,NULL,Nid Doré,https://exemple-images.test/AN-G16SB8AN/1.jpg;https://exemple-images.test/AN-G16SB8AN/2.jpg;https://exemple-images.test/AN-G16SB8AN/3.jpg
0349daad-06c5-44e9-ae72-446dda8e0735,AN-WGTNE4Z3,Chalet,178.0,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,False,0,0,False,NULL,222.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,rue de la République,11,74000,NULL,177954,NULL,F,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-12-26,NULL,False,NULL,True,Jean Bernard,NULL,jean.bernard97@example.com,Provence Immobilier,NULL
0c295e36-a543-499a-a8a8-09c6063a3a2e,AN-9Z3AL6JE,Chalet,297.7,NULL,45.880323,6.115496,NULL,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,364.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,297739,NULL,C,REC-H2W9FTUQ,Chalet au calme à Annecy,2025-10-04,NULL,False,NULL,False,Jean Fontaine,0515567327,NULL,NULL,NULL
86d7e275-1b16-4716-86ca-d9d9ef935c4e,AN-TZ2RTHDN,Chalet,294.9,NULL,45.90828,6.149493,NULL,2,0,NULL,NULL,NULL,False,0,0,False,NULL,330.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,chemin des Vignes,39,74000,"Chalet à rafraîchir de 330 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",294937,NULL,B,REC-H2W9FTUQ,Chalet charmant à Annecy,2025-07-05,NULL,False,True,NULL,Sophie Moreau,NULL,sophie.moreau40@example.com,NULL,NULL
074debba-2f60-4cca-b296-d0d822caaf3a,AN-QSKKLF1K,Chalet,297.2,NULL,45.942285,6.174883,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,321.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet au calme de 321 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",297210,NULL,B,REC-H2W9FTUQ,Chalet spacieux à Annecy,2025-09-27,204.83,False,NULL,True,NULL,NULL,NULL,NULL,NULL
a6b2f3a6-b4b7-4a41-93b8-92f8912f7c12,AN-5OFOS2IO,Chalet,225.1,NULL,45.908415,6.096405,NULL,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,259.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet lumineux de 259 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",225063,NULL,E,REC-H2W9FTUQ,Chalet de standing à Annecy,2026-03-17,174.93,False,NULL,NULL,NULL,0020969423,NULL,Clé en Main Immo,NULL
c2689155-6e50-43a9-84ef-6e1529b0b299,AN-8W6WUMPS,Chalet,229.0,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,False,0,0,False,NULL,346.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,place de la Mairie,50,74000,"Chalet lumineux de 346 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",228992,NULL,B,REC-H2W9FTUQ,Chalet lumineux à Annecy,2026-07-18,NULL,False,NULL,NULL,Julie Dubois,0799026185,NULL,Provence Immobilier,NULL
41bdc875-1899-4d91-aafc-47b868f3a8ae,AN-EJF718MT,Chalet,273.3,NULL,45.938009,6.16075,NULL,1,3,NULL,NULL,NULL,False,0,0,False,NULL,223.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,273268,NULL,F,REC-H2W9FTUQ,Chalet de standing à Annecy,2026-01-04,NULL,False,False,NULL,Nadia Roche,0446234307,NULL,NULL,https://exemple-images.test/AN-EJF718MT/1.jpg;https://exemple-images.test/AN-EJF718MT/2.jpg;https://exemple-images.test/AN-EJF718MT/3.jpg
66546ab3-ec71-4bee-b774-5b98a161844d,AN-XA24IZWX,Chalet,295.3,1939-01-01,45.867251,6.111538,3,2,5,NULL,NULL,NULL,False,0,0,False,NULL,355.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,rue de la République,53,74000,NULL,295300,1939,NULL,REC-H2W9FTUQ,Chalet spacieux à Annecy,2025-10-18,66.04,True,NULL,NULL,Nadia Roche,NULL,NULL,Toit & Vous,https://exemple-images.test/AN-XA24IZWX/1.jpg;https://exemple-images.test/AN-XA24IZWX/2.jpg;https://exemple-images.test/AN-XA24IZWX/3.jpg;https://exemple-images.test/AN-XA24IZWX/4.jpg
d2b2f3cc-2269-46f1-a3df-c927dba4eb5b,AN-5NFQJX2M,Chalet,307.8,2013-01-01,45.887449,6.125595,5,6,NULL,NULL,NULL,NULL,False,0,0,False,NULL,267.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet charmant de 267 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",307795,2013,F,REC-H2W9FTUQ,Chalet rénové à Annecy,2025-08-05,192.12,False,False,NULL,Julie Moreau,0445038523,NULL,Nid Doré,https://exemple-images.test/AN-5NFQJX2M/1.jpg;https://exemple-images.test/AN-5NFQJX2M/2.jpg;https://exemple-images.test/AN-5NFQJX2M/3.jpg;https://exemple-images.test/AN-5NFQJX2M/4.jpg
4b9955d8-64a5-49ee-9941-fa8a9f6a9930,AN-YOBVUT8E,Chalet,185.2,NULL,45.852394,6.126445,NULL,1,2,NULL,NULL,NULL,False,0,0,False,NULL,262.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,place de la Mairie,181,74000,"Chalet lumineux de 262 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",185188,NULL,E,REC-H2W9FTUQ,Chalet de standing à Annecy,2025-03-21,NULL,True,NULL,NULL,NULL,0234474735,NULL,NULL,NULL
c16ed213-520c-403a-affc-46882155b1e3,AN-CZ7I2M5B,Chalet,296.8,NULL,45.924016,6.097718,NULL,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,224.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet en excellent état de 224 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",296843,NULL,G,REC-H2W9FTUQ,Chalet à rafraîchir à Annecy,2026-06-24,NULL,False,NULL,NULL,Jean Roche,NULL,NULL,Toit & Vous,NULL
efcebf6d-c221-45eb-ac13-82937eddd906,AN-2JHWPF3V,Chalet,291.9,1899-01-01,45.864466,6.101165,1,7,4,NULL,NULL,NULL,False,0,0,False,NULL,264.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,291857,1899,G,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2025-06-04,150.99,False,NULL,NULL,Luc Bernard,0338252855,NULL,NULL,NULL
7ec582cb-e9e3-4a31-a723-a786e0980816,AN-CIEL3D0G,Chalet,317.4,NULL,NULL,NULL,NULL,1,4,NULL,NULL,NULL,False,0,0,False,NULL,352.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,chemin des Vignes,168,74000,NULL,317408,NULL,E,REC-H2W9FTUQ,Chalet lumineux à Annecy,2024-08-31,NULL,True,NULL,NULL,Marie Bernard,0917939413,NULL,Clé en Main Immo,NULL
c6088737-7c0a-4da5-8be4-09d1c86f2e1e,AN-Z2DABBIQ,Chalet,171.7,NULL,45.925051,6.16169,NULL,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,327.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet lumineux de 327 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",171716,NULL,A,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-10-08,NULL,False,NULL,False,NULL,NULL,NULL,NULL,NULL
e540ce89-2dfa-4967-b8ab-c26324a3f52d,AN-K8MA6IBH,Chalet,272.6,NULL,NULL,NULL,2,4,3,NULL,NULL,NULL,False,0,0,False,NULL,299.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet en excellent état de 299 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",272577,NULL,G,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-08-30,NULL,True,NULL,False,NULL,NULL,contact29@example.com,NULL,NULL
fe2075cb-e70b-423a-989e-93b2c3290c5f,AN-LMP8VXEA,Chalet,296.4,NULL,45.892902,6.163434,NULL,2,5,NULL,NULL,NULL,False,0,0,False,NULL,245.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,allée des Platanes,134,74000,"Chalet spacieux de 245 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",296369,NULL,A,REC-H2W9FTUQ,Chalet spacieux à Annecy,2026-04-01,206.92,False,True,False,NULL,NULL,NULL,NULL,NULL
a89f4e36-e83b-4e7a-8b7f-f1bc31a67396,AN-NBYAPVX1,Chalet,169.2,NULL,NULL,NULL,last floor,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,296.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,169180,NULL,D,REC-H2W9FTUQ,Chalet à rafraîchir à Annecy,2026-05-01,238.7,False,NULL,False,Sophie Perrin,0572267058,NULL,NULL,NULL
2acb634f-8f33-4312-9988-661e7e459a0c,AN-ONTANOFC,Chalet,242.8,NULL,45.901225,6.149661,NULL,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,299.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet atypique de 299 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",242807,NULL,B,REC-H2W9FTUQ,Chalet lumineux à Annecy,2025-10-10,NULL,False,NULL,False,Ahmed Girard,0556323413,ahmed.girard64@example.com,NULL,NULL
27ec609d-22f5-4e14-aef4-145b1941e442,AN-WPOWJI1W,Chalet,165.9,NULL,NULL,NULL,0,6,NULL,NULL,NULL,NULL,False,0,0,False,NULL,342.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,rue de la République,8,74000,"Chalet rénové de 342 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",165895,NULL,B,REC-H2W9FTUQ,Chalet spacieux à Annecy,2025-05-03,144.81,False,NULL,NULL,NULL,0208880811,contact21@example.com,NULL,NULL
2ad19b9d-2c02-4f4d-84b6-791263434fd2,AN-8PAG0VW5,Chalet,312.1,NULL,NULL,NULL,2,7,3,NULL,NULL,NULL,False,0,0,False,NULL,306.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet à rafraîchir de 306 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",312095,NULL,E,REC-H2W9FTUQ,Chalet charmant à Annecy,2025-07-04,NULL,True,NULL,NULL,Claire Fontaine,NULL,NULL,Toit & Vous,NULL
b7d31b0b-5f84-413f-8a17-923a719b7eed,AN-ZPD0JA6K,Chalet,204.4,NULL,45.866842,6.150973,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,238.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,boulevard Gambetta,131,74000,"Chalet rénové de 238 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",204373,NULL,D,REC-H2W9FTUQ,Chalet spacieux à Annecy,2026-02-14,65.04,False,False,NULL,Marie Perrin,0710546243,NULL,NULL,NULL
86ca9a54-a25e-406b-b220-61bdd07d6547,AN-W8LFAASM,Chalet,228.6,NULL,45.87453,6.107065,NULL,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,326.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,boulevard Gambetta,154,74000,"Chalet atypique de 326 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",228619,NULL,NULL,REC-H2W9FTUQ,Chalet au calme à Annecy,2025-09-11,NULL,False,NULL,NULL,NULL,0806246577,NULL,NULL,https://exemple-images.test/AN-W8LFAASM/1.jpg
a478efeb-24f1-41c0-a465-d18015319466,AN-8S69STY3,Chalet,198.2,NULL,45.936406,6.165491,NULL,2,4,NULL,NULL,NULL,False,0,0,False,NULL,274.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,impasse des Lilas,5,74000,NULL,198179,NULL,D,REC-H2W9FTUQ,Chalet lumineux à Annecy,2026-03-21,NULL,False,NULL,NULL,Nadia Martin,0047663684,NULL,NULL,NULL
a40de46e-299d-4b8c-8c19-7646c8d189b2,AN-Y434XV2U,Chalet,195.4,2010-01-01,NULL,NULL,0,4,3,NULL,NULL,NULL,False,0,0,False,NULL,247.0,NULL,False,False,False,False,False,False,False,1,False,True,Annecy,rue Pasteur,148,74000,"Chalet atypique de 247 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",195405,2010,E,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-09-24,NULL,False,NULL,NULL,NULL,0876633134,NULL,Century Habitat,NULL
4962cc3f-f523-467c-81a3-89e281423227,AN-91H0KF3F,Chalet,251.7,1903-01-01,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,265.0,NULL,False,False,False,False,False,False,False,1,False,True,Annecy,rue Victor Hugo,163,74000,"Chalet de standing de 265 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",251717,1903,C,REC-H2W9FTUQ,Chalet spacieux à Annecy,2026-05-09,NULL,False,False,True,NULL,0239957210,NULL,NULL,NULL
bb20c3a4-b913-4e48-a581-7454cfd9f2ec,AN-RDKC8QCB,Chalet,262.5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,300.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,chemin des Vignes,15,74000,NULL,262538,NULL,A,REC-H2W9FTUQ,Chalet atypique à Annecy,2025-04-15,339.31,False,False,NULL,NULL,0002805707,NULL,Nid Doré,NULL
32f2a097-a7b4-4185-a471-6ea2b1ee6e6c,AN-81T05G6M,Chalet,229.4,NULL,45.928026,6.170358,last floor,8,NULL,NULL,NULL,NULL,False,0,0,False,NULL,346.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,boulevard Gambetta,131,74000,"Chalet lumineux de 346 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",229384,NULL,B,REC-H2W9FTUQ,Chalet à rafraîchir à Annecy,2026-02-28,NULL,False,NULL,NULL,Julie Girard,NULL,NULL,Clé en Main Immo,NULL
3630eb68-c8dd-40b4-84bf-38f67b0e965f,AN-6NMT4JG1,Chalet,268.3,NULL,45.879353,6.158446,NULL,7,0,NULL,NULL,NULL,False,0,0,False,NULL,349.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet rénové de 349 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",268303,NULL,D,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2024-11-26,NULL,False,NULL,NULL,Sophie Lefevre,0853716778,NULL,NULL,NULL
ab2a4c2a-c831-47c6-95c7-2da14f582303,AN-LKJX4SQ8,Chalet,215.0,NULL,45.891602,6.136821,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,366.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,rue Jean Jaurès,3,74000,NULL,215035,NULL,G,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2026-08-13,NULL,False,False,NULL,NULL,0639003177,contact76@example.com,ImmoPlus,NULL
5dd0eae3-5750-4c91-a903-c54af487f9fd,AN-8BDDXNS5,Chalet,286.2,NULL,45.882828,6.12756,4,8,NULL,NULL,NULL,NULL,False,0,0,False,NULL,359.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,boulevard Gambetta,6,74000,"Chalet en excellent état de 359 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",286210,NULL,D,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2024-10-24,NULL,False,NULL,NULL,Julie Dubois,NULL,NULL,NULL,NULL
bb20f5ff-2fb3-4620-820c-7216b5e4c31a,AN-SQL5OEV9,Chalet,282.7,NULL,45.872208,6.108715,NULL,7,NULL,NULL,NULL,NULL,False,0,0,False,NULL,311.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,rue Pasteur,133,74000,"Chalet atypique de 311 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",282693,NULL,C,REC-H2W9FTUQ,Chalet charmant à Annecy,2025-06-10,NULL,False,NULL,NULL,Julie Dubois,NULL,julie.dubois10@example.com,NULL,NULL
1c8579f2-279b-417f-9f92-02d799b18908,AN-BB5EG07D,Chalet,296.8,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,False,0,0,False,NULL,270.0,NULL,False,False,False,False,False,False,False,0,False,True,Annecy,place de la Mairie,137,74000,"Chalet en excellent état de 270 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",296776,NULL,D,REC-H2W9FTUQ,Chalet rénové à Annecy,2024-12-12,NULL,False,NULL,False,NULL,0369817097,contact44@example.com,Provence Immobilier,NULL
e2908784-6955-4c30-9969-444b8e7008d2,AN-1FLPDRE9,Chalet,286.8,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,263.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet avec vue dégagée de 263 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",286782,NULL,B,REC-H2W9FTUQ,Chalet au calme à Annecy,2025-03-09,NULL,False,True,False,NULL,0019190073,contact97@example.com,Toit & Vous,NULL
ceb8d668-9508-4ded-8cb1-3b4f66f3cdbc,AN-1VRZXR19,Chalet,246.2,NULL,45.912346,6.146927,NULL,7,3,NULL,NULL,NULL,False,0,0,False,NULL,278.0,NULL,False,True,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet avec vue dégagée de 278 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",246236,NULL,B,REC-H2W9FTUQ,Chalet charmant à Annecy,2026-01-16,NULL,False,False,NULL,NULL,NULL,contact31@example.com,NULL,NULL
acc08ea6-a069-4791-989e-a14f5bf05997,AN-SRJL0R9V,Chalet,189.7,NULL,NULL,NULL,NULL,8,4,NULL,NULL,NULL,False,0,0,False,NULL,316.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,189666,NULL,D,REC-H2W9FTUQ,Chalet rénové à Annecy,2026-02-28,NULL,False,NULL,True,Jean Bernard,0272171160,NULL,Century Habitat,NULL
70d15e21-b0e0-4c74-b13a-4d77ebe67f94,AN-9YD8MA2V,Chalet,293.8,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,249.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet rénové de 249 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",293837,NULL,D,REC-H2W9FTUQ,Chalet atypique à Annecy,2024-10-30,NULL,False,NULL,NULL,Sophie Martin,0039435844,sophie.martin76@example.com,Provence Immobilier,NULL
d8a38a4b-0744-4d60-bf11-a9e8b121b51d,AN-DYVSB92E,Chalet,164.1,NULL,45.93223,6.133566,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,279.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet au calme de 279 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",164129,NULL,D,REC-H2W9FTUQ,Chalet à rafraîchir à Annecy,2026-04-27,NULL,False,NULL,NULL,NULL,0714592323,contact73@example.com,NULL,https://exemple-images.test/AN-DYVSB92E/1.jpg;https://exemple-images.test/AN-DYVSB92E/2.jpg;https://exemple-images.test/AN-DYVSB92E/3.jpg
2330866a-c370-4c9c-81e6-84cea4bb3c5b,AN-K8ATCUWE,Chalet,320.9,NULL,NULL,NULL,3,7,2,NULL,NULL,NULL,False,0,0,False,NULL,236.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,avenue des Champs,20,74000,"Chalet au calme de 236 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",320918,NULL,B,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2025-12-20,353.01,False,NULL,NULL,NULL,NULL,contact85@example.com,Nid Doré,NULL
fa6b64fa-130d-4beb-8bb9-d60cd2c18da8,AN-HTOS43E5,Chalet,274.5,NULL,45.931372,6.102864,NULL,NULL,NULL,NULL,NULL,NULL,False,0,0,False,NULL,266.0,NULL,False,True,False,False,False,False,False,0,False,True,Annecy,NULL,NULL,74000,"Chalet avec vue dégagée de 266 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",274539,NULL,A,REC-H2W9FTUQ,Chalet à rafraîchir à Annecy,2025-07-14,NULL,False,NULL,True,Ahmed Fontaine,0703655353,ahmed.fontaine22@example.com,NULL,NULL
ff8846b8-d348-409a-a849-1becf92d5153,AN-USQMJ86H,Chalet,210.1,NULL,45.948028,6.081797,last floor,NULL,2,NULL,NULL,NULL,False,0,0,False,NULL,302.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,quai de la Loire,27,74000,"Chalet spacieux de 302 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",210129,NULL,C,REC-H2W9FTUQ,Chalet charmant à Annecy,2025-01-17,NULL,True,NULL,NULL,Jean Roche,NULL,NULL,Toit & Vous,NULL
030ca74c-ac4a-4b55-893e-2fbadb65db7e,AN-MWPK26JC,Chalet,284.3,NULL,45.893808,6.096184,0,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,298.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,"Chalet avec vue dégagée de 298 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",284326,NULL,D,REC-H2W9FTUQ,Chalet rénové à Annecy,2026-01-23,NULL,False,NULL,True,Karim Fontaine,0593515790,karim.fontaine5@example.com,Nid Doré,NULL
1ad1a23d-11ca-426f-b23d-3ed206e6eb1c,AN-8OSE9292,Chalet,285.0,1917-01-01,45.941873,6.116684,NULL,3,0,NULL,NULL,NULL,False,0,0,False,NULL,295.0,NULL,False,True,False,False,False,False,False,0,False,False,Annecy,NULL,NULL,74000,NULL,284965,1917,D,REC-H2W9FTUQ,Chalet avec vue dégagée à Annecy,2024-11-28,NULL,False,False,NULL,Marie Moreau,0162388410,marie.moreau44@example.com,NULL,https://exemple-images.test/AN-8OSE9292/1.jpg;https://exemple-images.test/AN-8OSE9292/2.jpg
16a20e58-528f-4b25-849a-4641c951f511,AN-1DHWAQB8,Chalet,274.0,1873-01-01,45.894881,6.164897,NULL,NULL,4,NULL,NULL,NULL,False,0,0,False,NULL,343.0,NULL,False,False,False,False,False,False,False,1,False,True,Annecy,NULL,NULL,74000,"Chalet atypique de 343 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",274026,1873,D,REC-H2W9FTUQ,Chalet atypique à Annecy,2024-11-02,NULL,False,NULL,True,NULL,0389451106,NULL,NULL,NULL
a61cac46-a63c-4c7c-8b11-9d2f405565e6,AN-KAC8UGEW,Chalet,209.2,NULL,45.910936,6.114167,NULL,NULL,3,NULL,NULL,NULL,False,0,0,False,NULL,246.0,NULL,False,False,False,False,False,False,False,1,False,False,Annecy,NULL,NULL,74000,"Chalet atypique de 246 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",209214,NULL,NULL,REC-H2W9FTUQ,Chalet charmant à Annecy,2025-10-20,NULL,False,NULL,NULL,NULL,0502581873,contact2@example.com,NULL,https://exemple-images.test/AN-KAC8UGEW/1.jpg;https://exemple-images.test/AN-KAC8UGEW/2.jpg
738c9ed1-e621-4f63-979a-4dda598d2704,AN-UESIC8HT,Chalet,276.3,NULL,45.891497,6.174235,NULL,NULL,2,NULL,NULL,NULL,False,0,0,False,NULL,366.0,NULL,False,False,False,False,False,False,False,0,False,False,Annecy,rue de la République,38,74000,"Chalet de standing de 366 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",276291,NULL,B,REC-H2W9FTUQ,Chalet charmant à Annecy,2026-06-15,NULL,False,NULL,True,NULL,0740087946,contact73@example.com,Century Habitat,NULL
